rank,ema,atr_period,sl_mult,tp_mult,hours,tr_trades,tr_wr,tr_pf,tr_dd,tr_monthly,te_trades,te_wr,te_pf,te_dd,te_monthly,score
0,15/42/200,14,2.0,3.5,6-17h,61,44.3,1.38,-6.0%,1.12,-,-,-,-,-,0.4973
0,15/42/200,20,2.5,2.5,7-16h,52,59.6,1.465,-3.0%,0.85,-,-,-,-,-,0.4973
0,9/26/150,10,2.5,4.0,7-16h,67,46.3,1.377,-7.0%,1.16,-,-,-,-,-,0.4972
0,9/50/100,10,2.5,4.0,7-16h,64,46.9,1.419,-10.4%,1.2,23,65.2,2.982,-3.0%,4.43,0.4972
0,12/34/150,14,2.5,3.0,6-17h,75,53.3,1.374,-5.5%,1.11,-,-,-,-,-,0.4972
0,12/34/150,14,2.5,3.5,7-16h,62,50.0,1.399,-5.1%,1.05,-,-,-,-,-,0.4972
0,12/50/80,14,2.5,3.0,6-17h,85,52.9,1.345,-6.4%,1.2,27,44.4,0.949,-3.9%,-0.2,0.4972
0,5/42/100,14,2.0,3.5,7-16h,83,43.4,1.329,-10.4%,1.37,26,46.2,1.481,-2.0%,1.81,0.4971
0,9/34/150,20,2.0,2.5,6-17h,91,51.6,1.334,-7.9%,1.27,-,-,-,-,-,0.4971
0,12/42/100,20,2.5,3.0,7-16h,79,53.2,1.359,-5.9%,1.15,-,-,-,-,-,0.4971
0,12/50/200,14,3.0,3.0,6-17h,63,58.7,1.417,-3.0%,0.94,-,-,-,-,-,0.4971
0,9/26/150,14,2.5,4.0,7-16h,67,46.3,1.368,-6.6%,1.16,-,-,-,-,-,0.497
0,9/34/150,10,3.0,4.0,0-23h,84,50.0,1.326,-5.2%,1.19,25,44.0,1.035,-3.9%,0.13,0.497
0,15/34/80,20,3.0,3.5,7-16h,66,54.5,1.391,-3.9%,1.02,-,-,-,-,-,0.497
0,15/42/100,14,2.5,2.5,7-16h,63,58.7,1.416,-3.0%,0.94,22,59.1,1.437,-3.0%,1.03,0.497
0,5/42/80,20,3.0,4.0,7-16h,66,51.5,1.41,-8.4%,1.14,26,46.2,1.131,-3.9%,0.48,0.4968
0,5/42/200,10,2.5,2.5,7-16h,68,58.8,1.421,-5.9%,1.03,23,52.2,1.08,-3.0%,0.23,0.4968
0,12/42/150,14,2.0,3.0,6-17h,85,47.1,1.325,-7.8%,1.28,-,-,-,-,-,0.4968
0,15/26/100,20,3.0,2.5,6-17h,85,62.4,1.38,-4.0%,1.04,-,-,-,-,-,0.4967
0,15/26/150,10,3.0,4.0,7-16h,54,51.9,1.433,-4.6%,0.96,-,-,-,-,-,0.4967
0,15/26/150,20,3.0,3.5,6-17h,76,53.9,1.359,-4.6%,1.1,-,-,-,-,-,0.4967
0,12/34/150,10,3.0,4.0,7-16h,54,51.9,1.432,-4.6%,0.96,-,-,-,-,-,0.4966
0,9/42/80,20,3.0,2.5,7-16h,85,62.4,1.372,-3.7%,1.04,27,51.9,0.886,-7.1%,-0.37,0.4965
0,15/42/80,14,2.0,3.5,6-17h,83,43.4,1.346,-11.5%,1.37,27,37.0,1.015,-5.0%,0.07,0.4965
0,12/50/100,10,2.0,3.0,7-16h,73,47.9,1.387,-10.1%,1.24,24,50.0,1.481,-3.9%,1.55,0.4964
0,15/42/150,14,2.0,3.5,6-17h,66,43.9,1.364,-7.0%,1.17,21,38.1,1.061,-5.4%,0.21,0.4963
0,15/50/80,10,2.5,3.0,7-16h,53,54.7,1.435,-3.8%,0.92,21,47.6,1.079,-3.0%,0.23,0.4963
0,15/50/100,20,3.0,4.0,7-16h,54,51.9,1.424,-4.3%,0.96,-,-,-,-,-,0.4963
0,15/50/150,20,2.0,4.0,6-17h,69,40.6,1.343,-8.7%,1.27,20,40.0,1.307,-4.0%,1.0,0.4963
0,9/42/150,10,2.5,3.5,7-16h,64,50.0,1.399,-6.7%,1.09,-,-,-,-,-,0.4962
0,12/34/80,10,3.0,3.0,6-17h,72,58.3,1.398,-4.9%,1.03,24,45.8,0.834,-6.8%,-0.54,0.4962
0,12/42/100,20,3.0,3.5,7-16h,66,54.5,1.385,-3.9%,1.02,-,-,-,-,-,0.4962
0,12/50/150,14,3.0,3.5,7-16h,58,55.2,1.428,-4.8%,0.97,-,-,-,-,-,0.4962
0,15/26/100,10,2.5,2.5,7-16h,70,58.6,1.416,-5.9%,1.03,-,-,-,-,-,0.4962
0,15/42/100,14,3.0,2.5,6-17h,68,63.2,1.427,-3.6%,0.93,24,50.0,0.824,-5.4%,-0.54,0.4962
0,15/42/150,10,2.0,2.5,6-17h,70,52.9,1.385,-7.3%,1.14,21,38.1,0.764,-6.3%,-0.8,0.4962
0,9/26/200,14,2.0,4.0,7-16h,72,40.3,1.342,-8.7%,1.27,-,-,-,-,-,0.4961
0,9/26/80,20,3.0,4.0,7-16h,71,50.7,1.361,-5.2%,1.11,-,-,-,-,-,0.496
0,12/26/150,20,2.5,2.5,7-16h,81,58.0,1.386,-6.9%,1.12,-,-,-,-,-,0.496
0,9/42/150,20,2.5,2.5,6-17h,79,58.2,1.384,-6.8%,1.12,20,60.0,1.495,-2.0%,1.03,0.4959
0,12/26/100,20,2.0,2.5,6-17h,97,51.5,1.324,-9.5%,1.33,20,45.0,1.011,-3.0%,0.03,0.4959
0,9/26/100,20,3.0,4.0,7-16h,71,50.7,1.359,-5.2%,1.11,-,-,-,-,-,0.4958
0,9/50/150,10,3.0,4.0,7-16h,54,51.9,1.431,-4.9%,0.96,-,-,-,-,-,0.4958
0,15/26/80,14,3.0,3.0,7-16h,72,58.3,1.395,-4.9%,1.03,-,-,-,-,-,0.4958
0,12/34/150,20,3.0,2.5,6-17h,78,62.8,1.4,-4.9%,1.02,-,-,-,-,-,0.4957
0,12/34/200,10,2.5,3.5,6-17h,62,50.0,1.405,-6.1%,1.05,-,-,-,-,-,0.4957
0,12/34/200,14,2.5,3.5,6-17h,62,50.0,1.405,-6.1%,1.05,-,-,-,-,-,0.4957
0,12/34/200,20,2.5,3.5,6-17h,62,50.0,1.405,-6.1%,1.05,-,-,-,-,-,0.4957
0,12/50/80,20,2.0,3.5,7-16h,83,43.4,1.335,-11.3%,1.37,27,44.4,1.382,-3.0%,1.53,0.4957
0,15/26/200,10,2.0,4.0,7-16h,64,40.6,1.37,-7.8%,1.18,-,-,-,-,-,0.4957
0,5/42/200,10,2.0,4.0,7-16h,70,40.0,1.318,-5.1%,1.18,23,47.8,1.805,-3.0%,2.65,0.4956
0,9/50/100,10,3.0,3.5,0-23h,78,53.8,1.36,-5.4%,1.11,33,60.6,1.794,-3.0%,2.77,0.4955
0,9/50/200,14,2.5,3.5,6-17h,71,49.3,1.35,-4.9%,1.11,-,-,-,-,-,0.4955
0,12/34/80,20,3.0,3.5,7-16h,64,54.7,1.403,-4.9%,1.01,22,50.0,1.159,-5.9%,0.45,0.4955
0,15/26/150,10,2.0,3.0,6-17h,81,46.9,1.326,-5.9%,1.19,-,-,-,-,-,0.4955
0,15/42/100,10,3.0,2.5,0-23h,80,62.5,1.38,-3.5%,1.0,37,45.9,0.696,-8.4%,-1.51,0.4953
0,15/26/100,14,3.0,4.0,7-16h,58,51.7,1.438,-7.2%,1.02,-,-,-,-,-,0.4952
0,15/26/200,20,2.5,4.0,7-16h,60,46.7,1.399,-7.0%,1.09,-,-,-,-,-,0.4952
0,15/42/150,14,3.0,3.5,6-17h,56,55.4,1.432,-4.9%,0.95,21,42.9,0.867,-4.5%,-0.42,0.4952
0,9/34/150,14,2.0,2.5,7-16h,83,51.8,1.344,-6.4%,1.17,-,-,-,-,-,0.4951
0,9/50/80,20,2.5,3.0,7-16h,89,52.8,1.345,-8.4%,1.24,28,50.0,1.19,-3.0%,0.69,0.4951
0,5/42/200,14,2.5,3.0,7-16h,67,53.7,1.381,-4.8%,1.04,23,52.2,1.295,-3.0%,0.86,0.495
0,12/50/150,10,2.0,3.0,7-16h,64,48.4,1.405,-9.1%,1.15,22,45.5,1.232,-3.9%,0.74,0.495
0,9/34/80,20,3.0,3.0,6-17h,98,57.1,1.335,-6.8%,1.2,20,60.0,1.496,-3.0%,1.03,0.4949
0,9/42/100,14,3.0,2.5,6-17h,85,62.4,1.368,-4.1%,1.04,23,56.5,1.075,-3.9%,0.19,0.4949
0,9/34/80,14,3.0,3.0,6-17h,98,57.1,1.334,-6.8%,1.2,20,60.0,1.496,-3.0%,1.03,0.4948
0,12/42/200,14,2.5,3.0,7-16h,63,54.0,1.398,-4.9%,1.01,-,-,-,-,-,0.4948
0,12/50/200,14,2.5,3.0,6-17h,65,53.8,1.386,-4.5%,1.02,21,47.6,1.078,-3.9%,0.23,0.4948
0,5/42/100,14,2.5,2.5,7-16h,81,58.0,1.376,-6.9%,1.12,25,52.0,1.074,-3.0%,0.23,0.4947
0,15/42/100,20,3.0,4.0,6-17h,60,51.7,1.423,-7.4%,1.05,22,45.5,1.098,-4.6%,0.31,0.4947
0,9/34/150,20,2.5,2.5,7-16h,83,57.8,1.376,-6.9%,1.12,-,-,-,-,-,0.4946
0,15/26/100,14,2.0,2.5,7-16h,85,51.8,1.349,-7.7%,1.2,-,-,-,-,-,0.4946
0,9/34/150,14,2.5,2.5,6-17h,83,57.8,1.374,-6.9%,1.12,-,-,-,-,-,0.4944
0,15/26/150,14,2.5,3.0,7-16h,69,53.6,1.387,-5.9%,1.06,-,-,-,-,-,0.4944
0,15/34/200,14,2.0,3.0,7-16h,62,48.4,1.396,-7.8%,1.11,-,-,-,-,-,0.4944
0,15/42/200,10,2.0,3.0,6-17h,60,48.3,1.387,-5.9%,1.06,-,-,-,-,-,0.4944
0,9/42/100,20,3.0,2.5,6-17h,90,62.2,1.365,-5.6%,1.09,23,56.5,1.075,-3.9%,0.19,0.4943
0,15/26/150,20,2.0,2.5,6-17h,85,51.8,1.342,-7.4%,1.2,-,-,-,-,-,0.4943
0,9/42/200,20,2.5,3.5,6-17h,60,50.0,1.392,-5.1%,1.02,-,-,-,-,-,0.4942
0,9/50/80,14,3.0,4.0,6-17h,77,50.6,1.371,-9.0%,1.2,25,48.0,1.224,-5.2%,0.74,0.4942
0,12/26/200,10,2.0,4.0,6-17h,75,40.0,1.326,-8.6%,1.27,-,-,-,-,-,0.4941
0,9/50/150,14,2.5,4.0,7-16h,65,46.2,1.364,-5.9%,1.1,-,-,-,-,-,0.494
0,15/34/200,20,2.5,2.5,6-17h,74,58.1,1.382,-4.9%,1.03,-,-,-,-,-,0.494
0,5/42/100,20,3.0,3.0,6-17h,83,57.8,1.369,-6.9%,1.12,26,50.0,0.99,-2.1%,-0.03,0.4938
0,9/42/200,20,2.5,3.0,6-17h,65,53.8,1.396,-5.5%,1.02,-,-,-,-,-,0.4938
0,12/42/80,10,3.0,3.0,7-16h,61,59.0,1.428,-4.9%,0.94,-,-,-,-,-,0.4938
0,12/42/100,14,2.5,2.5,0-23h,104,56.7,1.31,-5.9%,1.2,34,58.8,1.432,-4.0%,1.56,0.4938
0,12/42/150,10,3.0,4.0,7-16h,50,52.0,1.43,-3.9%,0.9,-,-,-,-,-,0.4938
0,9/34/200,10,2.5,3.5,6-17h,69,49.3,1.358,-4.9%,1.07,-,-,-,-,-,0.4937
0,9/42/150,10,2.0,3.0,7-16h,83,47.0,1.319,-7.3%,1.23,-,-,-,-,-,0.4937
0,15/50/150,10,2.5,2.5,7-16h,45,60.0,1.485,-3.0%,0.76,-,-,-,-,-,0.4937
0,5/42/200,10,2.5,3.5,6-17h,69,49.3,1.357,-4.9%,1.07,24,45.8,1.17,-3.9%,0.58,0.4936
0,5/50/200,20,2.5,4.0,6-17h,70,45.7,1.333,-5.0%,1.12,22,50.0,1.582,-2.0%,1.72,0.4936
0,9/34/100,10,3.0,3.5,7-16h,62,54.8,1.414,-5.7%,0.99,-,-,-,-,-,0.4936
0,9/34/100,14,3.0,2.5,6-17h,92,62.0,1.352,-4.6%,1.07,-,-,-,-,-,0.4936
0,12/26/80,14,2.5,4.0,6-17h,79,45.6,1.328,-8.1%,1.24,24,54.2,1.88,-2.0%,2.61,0.4936
0,12/42/80,10,2.5,3.5,7-16h,68,50.0,1.399,-9.6%,1.16,22,40.9,0.958,-3.9%,-0.14,0.4936
0,12/50/100,10,2.5,3.5,0-23h,91,48.4,1.313,-7.3%,1.24,36,41.7,0.988,-7.1%,-0.07,0.4936
0,15/34/200,20,2.0,3.0,7-16h,62,48.4,1.39,-7.8%,1.11,-,-,-,-,-,0.4936
0,5/34/150,10,2.5,4.0,6-17h,77,45.5,1.326,-6.6%,1.19,25,40.0,1.053,-3.4%,0.21,0.4935
0,15/42/100,20,2.0,3.0,7-16h,76,47.4,1.348,-7.8%,1.19,23,43.5,1.137,-4.9%,0.48,0.4935
0,9/34/80,10,2.0,3.5,7-16h,89,42.7,1.308,-9.1%,1.31,-,-,-,-,-,0.4934
0,9/42/150,20,2.5,3.0,6-17h,75,53.3,1.367,-6.7%,1.11,-,-,-,-,-,0.4933
0,9/42/200,10,2.0,3.5,7-16h,71,43.7,1.344,-8.2%,1.21,-,-,-,-,-,0.4933
0,15/26/100,10,3.0,3.0,7-16h,63,58.7,1.424,-4.9%,0.94,-,-,-,-,-,0.4933
0,12/34/200,10,2.5,4.0,6-17h,60,46.7,1.404,-8.1%,1.09,-,-,-,-,-,0.4932
0,15/34/100,20,2.5,2.5,6-17h,93,57.0,1.316,-4.0%,1.11,22,63.6,1.757,-3.0%,1.57,0.4932
0,15/34/100,20,2.5,4.0,7-16h,70,45.7,1.34,-5.5%,1.12,-,-,-,-,-,0.4932
0,15/34/200,14,3.0,3.0,7-16h,56,58.9,1.435,-3.1%,0.85,-,-,-,-,-,0.4932
0,15/34/200,20,3.0,3.0,7-16h,56,58.9,1.435,-3.1%,0.85,-,-,-,-,-,0.4932
0,5/50/200,14,2.0,3.5,7-16h,74,43.2,1.318,-6.1%,1.18,25,44.0,1.355,-3.9%,1.33,0.4931
0,15/26/150,14,3.0,4.0,6-17h,71,50.7,1.369,-6.8%,1.11,-,-,-,-,-,0.4931
0,5/42/200,20,2.5,3.5,6-17h,69,49.3,1.353,-4.9%,1.07,25,48.0,1.276,-3.9%,0.96,0.493
0,12/26/80,10,2.5,3.0,7-16h,81,53.1,1.355,-7.5%,1.16,-,-,-,-,-,0.493
0,12/34/150,10,2.0,3.0,7-16h,74,47.3,1.347,-6.8%,1.15,-,-,-,-,-,0.493
0,5/42/150,14,3.0,3.5,6-17h,66,54.5,1.408,-6.5%,1.02,24,50.0,1.154,-3.0%,0.49,0.4929
0,15/26/200,10,2.5,4.0,6-17h,65,46.2,1.369,-6.6%,1.1,-,-,-,-,-,0.4929
0,15/26/200,14,2.5,4.0,6-17h,65,46.2,1.369,-6.6%,1.1,-,-,-,-,-,0.4929
0,9/42/200,20,2.0,4.0,6-17h,75,40.0,1.317,-8.7%,1.27,-,-,-,-,-,0.4928
0,12/34/200,10,2.0,4.0,6-17h,67,40.3,1.35,-7.9%,1.18,-,-,-,-,-,0.4928
0,5/42/150,14,2.0,3.0,7-16h,76,47.4,1.343,-7.9%,1.19,24,50.0,1.481,-2.0%,1.55,0.4927
0,9/34/150,10,2.5,2.5,6-17h,83,57.8,1.379,-7.8%,1.12,-,-,-,-,-,0.4927
0,12/26/80,14,2.5,3.5,6-17h,84,48.8,1.33,-8.3%,1.23,24,54.2,1.643,-2.0%,1.89,0.4927
0,15/34/150,14,3.0,2.5,7-16h,63,63.5,1.438,-4.3%,0.88,-,-,-,-,-,0.4926
0,15/42/150,14,3.0,4.0,7-16h,50,52.0,1.434,-4.6%,0.9,-,-,-,-,-,0.4926
0,5/42/80,14,2.0,3.0,7-16h,90,46.7,1.303,-8.3%,1.28,31,41.9,1.071,-3.5%,0.33,0.4925
0,12/50/150,10,2.5,3.0,7-16h,59,54.2,1.414,-5.6%,0.97,21,52.4,1.304,-3.0%,0.81,0.4925
0,15/26/200,20,2.5,3.0,7-16h,65,53.8,1.404,-6.4%,1.02,-,-,-,-,-,0.4925
0,15/42/150,20,3.0,4.0,7-16h,50,52.0,1.433,-4.6%,0.9,-,-,-,-,-,0.4925
0,12/50/200,10,2.5,3.0,6-17h,61,54.1,1.408,-5.9%,0.99,21,47.6,1.078,-3.9%,0.23,0.4924
0,15/50/100,10,2.5,4.0,7-16h,51,47.1,1.402,-4.8%,0.96,-,-,-,-,-,0.4923
0,9/50/200,20,2.5,4.0,6-17h,70,45.7,1.338,-5.9%,1.12,-,-,-,-,-,0.4922
0,12/26/100,20,2.5,4.0,7-16h,72,45.8,1.344,-7.6%,1.17,-,-,-,-,-,0.4922
0,12/50/200,14,3.0,4.0,7-16h,50,52.0,1.431,-4.6%,0.9,-,-,-,-,-,0.4922
0,9/42/150,10,2.0,3.5,7-16h,79,43.0,1.312,-7.6%,1.23,-,-,-,-,-,0.4921
0,9/50/80,20,2.5,2.5,6-17h,102,56.9,1.316,-7.0%,1.2,29,48.3,0.921,-6.9%,-0.3,0.4921
0,9/50/100,14,2.5,2.5,6-17h,91,57.1,1.326,-5.0%,1.11,28,67.9,2.125,-3.0%,2.69,0.4921
0,15/42/100,10,2.0,2.5,6-17h,81,51.9,1.345,-7.1%,1.15,23,43.5,0.951,-4.7%,-0.17,0.492
0,15/42/100,10,3.0,3.0,6-17h,56,58.9,1.425,-3.0%,0.85,23,43.5,0.762,-4.9%,-0.8,0.492
0,12/50/80,14,3.0,4.0,0-23h,80,50.0,1.327,-5.6%,1.13,33,39.4,0.854,-7.5%,-0.74,0.4919
0,5/50/80,20,3.0,3.5,7-16h,80,53.8,1.345,-6.7%,1.13,27,55.6,1.453,-3.0%,1.42,0.4918
0,9/42/100,10,2.5,3.0,7-16h,75,53.3,1.367,-7.3%,1.11,24,50.0,1.189,-3.9%,0.59,0.4918
0,12/26/150,20,2.5,4.0,6-17h,70,45.7,1.343,-6.2%,1.12,-,-,-,-,-,0.4918
0,12/42/150,10,2.0,4.0,7-16h,67,40.3,1.34,-7.8%,1.18,-,-,-,-,-,0.4918
0,12/42/150,14,2.0,4.0,7-16h,67,40.3,1.34,-7.8%,1.18,-,-,-,-,-,0.4918
0,15/42/80,20,2.0,2.5,7-16h,81,51.9,1.339,-6.9%,1.15,26,42.3,0.908,-5.6%,-0.36,0.4918
0,9/34/80,20,3.0,3.5,7-16h,78,53.8,1.355,-6.7%,1.11,-,-,-,-,-,0.4917
0,12/26/100,10,2.5,3.5,6-17h,73,49.3,1.352,-7.4%,1.14,-,-,-,-,-,0.4916
0,9/42/200,10,2.5,3.0,6-17h,63,54.0,1.402,-6.4%,1.01,-,-,-,-,-,0.4915
0,12/26/200,20,2.5,4.0,7-16h,65,46.2,1.361,-6.8%,1.1,-,-,-,-,-,0.4915
0,9/42/100,20,2.5,3.5,6-17h,73,49.3,1.358,-7.8%,1.14,25,48.0,1.281,-3.9%,0.96,0.4914
0,12/34/100,14,3.0,2.5,7-16h,75,62.7,1.389,-4.1%,0.95,-,-,-,-,-,0.4914
0,12/34/200,20,2.0,3.0,6-17h,72,47.2,1.343,-5.9%,1.1,-,-,-,-,-,0.4914
0,12/50/200,14,2.0,3.0,6-17h,69,47.8,1.361,-8.2%,1.15,21,42.9,1.11,-3.9%,0.35,0.4914
0,12/34/150,14,2.0,2.5,7-16h,77,51.9,1.346,-6.3%,1.11,-,-,-,-,-,0.4913
0,12/42/80,10,2.5,3.5,6-17h,77,49.4,1.372,-10.5%,1.21,25,32.0,0.644,-7.9%,-1.5,0.4913
0,15/26/100,14,3.0,3.0,6-17h,80,57.5,1.35,-4.0%,1.02,-,-,-,-,-,0.4913
0,5/42/100,20,3.0,4.0,6-17h,73,50.7,1.369,-8.4%,1.14,25,40.0,0.878,-5.9%,-0.47,0.4912
0,5/42/80,20,2.5,2.5,7-16h,85,57.6,1.354,-6.9%,1.11,30,56.7,1.303,-3.0%,1.02,0.4911
0,5/42/100,10,2.0,3.5,7-16h,81,43.2,1.335,-11.3%,1.3,25,44.0,1.358,-2.3%,1.33,0.4908
0,5/50/200,10,3.0,4.0,6-17h,63,50.8,1.36,-3.9%,0.99,20,60.0,1.986,-2.0%,2.12,0.4908
0,12/50/100,20,2.5,2.5,7-16h,76,57.9,1.363,-4.9%,1.02,24,58.3,1.394,-3.0%,1.03,0.4908
0,9/50/80,14,2.5,2.5,7-16h,89,57.3,1.335,-6.0%,1.11,30,56.7,1.305,-3.1%,1.02,0.4907
0,15/50/100,10,3.0,3.0,7-16h,47,59.6,1.462,-3.0%,0.76,-,-,-,-,-,0.4907
0,15/50/100,14,2.0,4.0,7-16h,69,40.6,1.352,-11.4%,1.27,-,-,-,-,-,0.4906
0,9/34/80,14,2.5,2.5,6-17h,102,56.9,1.321,-7.9%,1.2,23,56.5,1.295,-3.0%,0.76,0.4905
0,15/34/100,10,2.5,2.5,0-23h,104,56.7,1.303,-6.9%,1.2,32,53.1,1.127,-5.9%,0.48,0.4905
0,12/50/200,14,2.0,4.0,7-16h,58,41.4,1.393,-11.5%,1.19,-,-,-,-,-,0.4904
0,15/34/200,20,2.5,4.0,6-17h,63,46.0,1.351,-5.3%,1.05,-,-,-,-,-,0.4904
0,12/34/150,14,2.0,2.5,6-17h,81,51.9,1.34,-7.6%,1.15,-,-,-,-,-,0.4903
0,9/50/150,20,2.5,3.5,6-17h,78,48.7,1.323,-5.9%,1.12,20,55.0,1.697,-2.0%,1.67,0.4902
0,15/34/200,14,2.0,3.5,7-16h,59,44.1,1.369,-6.4%,1.05,-,-,-,-,-,0.4901
0,9/34/80,10,3.0,3.0,6-17h,89,57.3,1.345,-6.8%,1.11,20,60.0,1.496,-3.0%,1.03,0.49
0,12/34/80,14,3.0,3.0,6-17h,85,57.6,1.363,-7.8%,1.11,24,45.8,0.834,-6.8%,-0.54,0.49
0,12/26/150,20,3.0,4.0,7-16h,65,50.8,1.368,-5.5%,1.02,-,-,-,-,-,0.4899
0,15/34/80,20,3.0,4.0,7-16h,65,50.8,1.368,-5.5%,1.02,-,-,-,-,-,0.4899
0,5/42/150,20,2.5,2.5,7-16h,74,58.1,1.387,-6.9%,1.03,24,58.3,1.391,-2.0%,1.03,0.4898
0,12/42/200,20,2.5,4.0,6-17h,63,46.0,1.357,-5.9%,1.05,-,-,-,-,-,0.4898
0,15/50/100,14,2.0,3.5,7-16h,69,43.5,1.334,-7.1%,1.14,-,-,-,-,-,0.4898
0,5/50/80,10,2.5,3.5,6-17h,87,48.3,1.307,-6.6%,1.17,28,50.0,1.395,-4.2%,1.44,0.4897
0,12/50/100,10,2.5,3.0,0-23h,96,52.1,1.302,-6.9%,1.19,38,47.4,1.07,-5.7%,0.36,0.4896
0,12/50/200,14,2.5,4.0,6-17h,58,46.6,1.375,-6.3%,1.03,20,45.0,1.289,-3.9%,0.85,0.4896
0,12/50/200,20,2.5,2.5,6-17h,67,58.2,1.378,-4.0%,0.94,22,54.5,1.19,-3.9%,0.5,0.4896
0,9/50/100,14,3.0,2.5,6-17h,84,61.9,1.346,-3.1%,0.97,26,73.1,2.287,-2.0%,2.37,0.4895
0,9/50/100,14,3.0,4.0,6-17h,71,50.7,1.37,-8.4%,1.11,23,69.6,3.097,-2.0%,3.95,0.4894
0,15/42/80,20,3.0,2.5,6-17h,77,62.3,1.372,-3.7%,0.94,26,50.0,0.824,-5.4%,-0.58,0.4894
0,15/42/150,20,3.0,2.5,7-16h,55,63.6,1.448,-3.3%,0.78,20,60.0,1.24,-3.0%,0.5,0.4894
0,15/42/200,14,2.0,3.0,6-17h,65,47.7,1.351,-6.0%,1.06,-,-,-,-,-,0.4894
0,12/34/150,10,2.5,4.0,7-16h,58,46.6,1.396,-7.6%,1.03,-,-,-,-,-,0.4893
0,5/50/200,10,2.5,3.5,7-16h,65,49.2,1.343,-3.9%,1.0,22,54.5,1.66,-2.6%,1.78,0.4892
0,9/34/100,10,3.0,2.5,7-16h,82,62.2,1.366,-4.6%,0.98,-,-,-,-,-,0.4892
0,9/42/150,14,3.0,4.0,6-17h,65,50.8,1.369,-5.9%,1.02,-,-,-,-,-,0.4892
0,12/50/100,20,2.5,3.0,6-17h,82,52.4,1.314,-4.4%,1.07,25,48.0,1.096,-3.9%,0.33,0.4892
0,12/34/200,10,2.5,2.5,7-16h,67,58.2,1.393,-5.0%,0.94,-,-,-,-,-,0.4891
0,5/42/100,14,3.0,3.0,6-17h,89,57.3,1.339,-6.9%,1.11,26,50.0,0.99,-2.1%,-0.03,0.489
0,5/42/100,20,3.0,3.5,6-17h,76,53.9,1.362,-7.9%,1.1,26,46.2,0.989,-3.8%,-0.04,0.4888
0,12/26/80,20,2.5,4.0,7-16h,77,45.5,1.325,-8.5%,1.19,-,-,-,-,-,0.4887
0,15/50/80,14,2.5,3.0,0-23h,102,52.0,1.307,-9.2%,1.25,37,43.2,0.901,-8.5%,-0.52,0.4887
0,15/34/200,14,3.0,3.5,7-16h,51,54.9,1.415,-3.0%,0.82,-,-,-,-,-,0.4886
0,9/26/100,20,3.0,4.0,6-17h,80,50.0,1.324,-6.8%,1.13,23,52.2,1.441,-3.0%,1.29,0.4885
0,12/50/150,10,2.0,3.5,7-16h,63,44.4,1.393,-12.2%,1.19,21,42.9,1.29,-4.2%,0.94,0.4884
0,9/42/200,14,2.0,3.5,7-16h,74,43.2,1.322,-8.2%,1.18,-,-,-,-,-,0.4883
0,12/50/100,14,2.0,3.0,6-17h,90,46.7,1.306,-10.2%,1.28,26,46.2,1.269,-3.9%,1.0,0.4882
0,15/26/100,14,3.0,4.0,0-23h,91,49.5,1.301,-7.5%,1.19,27,48.1,1.227,-5.2%,0.83,0.4881
0,5/42/150,10,2.0,2.5,7-16h,77,51.9,1.349,-7.8%,1.11,24,50.0,1.236,-2.0%,0.75,0.488
0,12/50/80,14,2.0,4.0,7-16h,80,40.0,1.336,-14.2%,1.36,25,40.0,1.311,-3.0%,1.26,0.4878
0,15/50/100,10,3.0,2.5,6-17h,60,63.3,1.439,-4.6%,0.82,22,54.5,0.991,-3.0%,-0.02,0.4877
0,15/50/100,14,3.0,2.5,6-17h,60,63.3,1.439,-4.6%,0.82,23,60.9,1.288,-3.0%,0.68,0.4877
0,5/50/100,14,3.0,3.0,7-16h,84,57.1,1.322,-4.0%,1.02,23,56.5,1.291,-2.0%,0.76,0.4876
0,9/34/150,14,2.5,2.5,7-16h,82,57.3,1.341,-5.0%,1.02,-,-,-,-,-,0.4876
0,12/34/150,14,2.5,2.5,6-17h,78,57.7,1.357,-5.9%,1.02,-,-,-,-,-,0.4876
0,15/26/150,10,2.5,4.0,7-16h,58,46.6,1.398,-8.4%,1.03,-,-,-,-,-,0.4876
0,15/34/100,14,2.5,4.0,7-16h,68,45.6,1.332,-5.7%,1.06,-,-,-,-,-,0.4876
0,15/42/150,10,2.0,3.0,6-17h,65,47.7,1.353,-6.9%,1.06,21,38.1,0.913,-5.9%,-0.3,0.4874
0,9/42/100,14,3.0,3.0,7-16h,76,57.9,1.372,-6.9%,1.02,22,50.0,0.99,-3.9%,-0.03,0.4872
0,9/50/80,14,3.0,2.5,6-17h,91,61.5,1.328,-3.6%,0.99,28,53.6,0.951,-6.3%,-0.16,0.4872
0,12/42/100,10,2.5,4.0,7-16h,58,46.6,1.385,-7.8%,1.03,-,-,-,-,-,0.4872
0,5/50/80,10,3.0,3.0,7-16h,82,57.3,1.335,-4.9%,1.02,26,57.7,1.359,-3.0%,1.02,0.487
0,15/42/200,10,2.5,2.5,6-17h,58,58.6,1.407,-4.0%,0.85,-,-,-,-,-,0.487
0,9/34/200,20,2.5,3.0,7-16h,76,52.6,1.333,-4.9%,1.02,-,-,-,-,-,0.4869
0,12/26/150,14,2.5,2.5,7-16h,80,57.5,1.351,-5.9%,1.02,-,-,-,-,-,0.4869
0,5/50/150,10,3.0,3.0,6-17h,71,57.7,1.363,-4.0%,0.93,22,63.6,1.74,-2.0%,1.57,0.4868
