rank,ema,atr_period,sl_mult,tp_mult,hours,tr_trades,tr_wr,tr_pf,tr_dd,tr_monthly,te_trades,te_wr,te_pf,te_dd,te_monthly,score
0,5/42/80,10,3.0,3.5,0-23h,165,53.3,1.33,-9.8%,1.53,59,49.2,1.116,-7.5%,0.59,0.51
0,9/26/150,20,2.0,2.5,7-16h,124,53.2,1.427,-13.0%,1.46,44,40.9,0.858,-7.6%,-0.62,0.5099
0,12/26/200,10,1.5,3.0,7-16h,113,40.7,1.375,-10.7%,1.47,35,22.9,0.589,-15.0%,-1.78,0.5094
0,12/42/150,20,2.0,3.5,6-17h,101,44.6,1.391,-7.6%,1.33,38,28.9,0.706,-10.0%,-1.29,0.5094
0,12/34/150,14,3.0,3.0,6-17h,105,59.0,1.455,-5.0%,1.11,40,40.0,0.664,-9.7%,-1.31,0.5092
0,12/50/150,10,2.5,4.0,0-23h,135,45.9,1.342,-11.6%,1.56,57,36.8,0.919,-9.7%,-0.47,0.5092
0,5/26/80,14,2.5,2.5,6-17h,187,56.7,1.307,-7.8%,1.49,73,37.0,0.595,-20.7%,-2.94,0.5091
0,5/26/80,14,2.5,2.5,7-16h,168,57.1,1.325,-6.9%,1.42,65,38.5,0.631,-17.5%,-2.37,0.5089
0,12/42/200,10,3.0,4.0,6-17h,75,53.3,1.519,-7.4%,1.07,32,31.2,0.601,-10.0%,-1.42,0.5089
0,12/50/200,20,2.0,3.0,0-23h,153,47.1,1.327,-12.3%,1.61,61,37.7,0.896,-7.3%,-0.65,0.5089
0,15/34/150,20,3.0,3.0,7-16h,85,60.0,1.514,-4.9%,0.99,36,44.4,0.795,-5.9%,-0.68,0.5089
0,5/26/200,14,2.0,2.5,7-16h,162,51.2,1.31,-7.3%,1.46,54,37.0,0.738,-14.8%,-1.49,0.5087
0,15/26/150,20,2.5,2.5,7-16h,96,59.4,1.464,-4.0%,1.05,34,41.2,0.698,-7.8%,-1.0,0.5087
0,12/26/150,14,2.0,4.0,7-16h,115,40.9,1.384,-13.2%,1.53,34,23.5,0.608,-12.4%,-1.63,0.5085
0,12/34/200,14,1.5,2.5,6-17h,118,44.9,1.349,-6.7%,1.36,42,28.6,0.664,-12.4%,-1.64,0.5084
0,5/34/200,10,2.5,4.0,7-16h,115,46.1,1.374,-7.2%,1.33,49,30.6,0.702,-12.8%,-1.64,0.5083
0,15/26/200,20,3.0,4.0,0-23h,137,50.4,1.343,-8.1%,1.42,56,35.7,0.718,-16.4%,-1.54,0.5083
0,15/34/150,10,2.0,3.5,7-16h,89,44.9,1.416,-6.4%,1.22,35,22.9,0.516,-14.5%,-2.07,0.5083
0,9/26/150,10,3.0,4.0,6-17h,110,50.9,1.393,-4.6%,1.2,45,37.8,0.801,-10.8%,-0.91,0.5082
0,5/50/80,14,3.0,3.5,0-23h,172,53.5,1.327,-13.6%,1.64,63,50.8,1.204,-8.0%,1.03,0.5078
0,5/50/80,14,3.0,4.0,0-23h,161,50.3,1.339,-15.6%,1.69,55,52.7,1.506,-5.9%,2.18,0.5078
0,9/26/80,10,3.0,3.5,6-17h,124,54.0,1.369,-4.6%,1.24,55,41.8,0.831,-16.7%,-0.89,0.5078
0,9/26/200,14,2.5,3.0,0-23h,177,52.0,1.307,-8.6%,1.5,74,50.0,1.191,-6.8%,1.2,0.5076
0,15/26/150,14,2.5,2.5,7-16h,96,59.4,1.455,-4.0%,1.05,34,41.2,0.696,-7.8%,-1.0,0.5075
0,15/26/200,14,3.0,4.0,7-16h,82,52.4,1.477,-5.5%,1.06,30,26.7,0.474,-12.8%,-1.82,0.5073
0,15/26/100,10,3.0,3.5,0-23h,152,53.3,1.324,-6.7%,1.39,58,48.3,1.081,-8.5%,0.39,0.5072
0,15/26/150,14,2.5,2.5,6-17h,114,58.8,1.425,-5.9%,1.17,40,40.0,0.664,-8.8%,-1.31,0.5072
0,5/26/80,10,2.5,2.5,7-16h,163,57.1,1.324,-5.9%,1.36,64,40.6,0.687,-15.0%,-1.93,0.507
0,9/26/150,14,2.0,2.5,7-16h,125,52.8,1.396,-10.6%,1.39,44,40.9,0.858,-7.6%,-0.62,0.507
0,12/34/150,14,2.5,3.5,6-17h,106,50.0,1.408,-7.0%,1.24,41,26.8,0.513,-15.3%,-2.3,0.507
0,15/34/200,10,2.0,3.0,7-16h,83,49.4,1.461,-6.8%,1.13,34,20.6,0.388,-17.0%,-2.57,0.5069
0,9/42/100,10,3.0,4.0,0-23h,147,50.3,1.342,-11.7%,1.53,53,54.7,1.624,-4.0%,2.56,0.5067
0,5/42/100,10,3.0,3.5,0-23h,157,53.5,1.342,-10.7%,1.49,58,44.8,0.938,-9.2%,-0.33,0.5066
0,12/34/150,20,2.5,4.0,6-17h,108,46.3,1.387,-7.2%,1.28,42,26.2,0.566,-14.7%,-2.14,0.5066
0,15/26/150,20,2.0,4.0,7-16h,95,41.1,1.386,-6.8%,1.27,35,25.7,0.681,-12.3%,-1.33,0.5066
0,5/34/200,10,3.0,4.0,7-16h,108,50.9,1.388,-4.6%,1.18,44,34.1,0.682,-12.4%,-1.48,0.5062
0,12/34/200,14,2.0,3.5,7-16h,94,44.7,1.431,-8.8%,1.25,34,23.5,0.534,-13.7%,-1.92,0.5062
0,12/26/200,10,2.0,4.0,7-16h,105,41.0,1.386,-10.7%,1.4,33,21.2,0.531,-14.1%,-1.93,0.506
0,12/50/200,10,1.5,2.5,6-17h,100,46.0,1.407,-9.9%,1.33,40,27.5,0.627,-11.5%,-1.73,0.506
0,12/26/200,20,3.0,3.0,7-16h,98,59.2,1.46,-4.9%,1.05,30,36.7,0.577,-9.6%,-1.31,0.5059
0,5/26/150,10,2.5,3.5,7-16h,140,48.6,1.32,-6.2%,1.36,55,32.7,0.688,-18.3%,-1.91,0.5058
0,5/34/200,10,3.0,3.5,0-23h,158,53.2,1.334,-8.6%,1.42,65,47.7,1.054,-6.9%,0.3,0.5058
0,12/26/200,10,3.0,3.5,0-23h,149,53.7,1.348,-9.9%,1.44,59,37.3,0.677,-14.8%,-1.84,0.5058
0,12/34/150,10,3.0,3.5,6-17h,102,54.9,1.432,-5.7%,1.13,37,35.1,0.627,-9.8%,-1.44,0.5058
0,15/34/200,14,3.0,2.5,7-16h,82,64.6,1.539,-4.1%,0.87,35,40.0,0.554,-9.6%,-1.51,0.5058
0,12/26/200,10,3.0,3.5,7-16h,94,55.3,1.457,-5.7%,1.08,32,21.9,0.323,-16.9%,-2.61,0.5056
0,5/34/200,10,2.5,4.0,6-17h,125,45.6,1.348,-7.5%,1.35,55,32.7,0.771,-14.0%,-1.38,0.5054
0,12/34/150,10,1.5,2.5,6-17h,123,44.7,1.333,-7.6%,1.38,44,29.5,0.696,-11.8%,-1.54,0.5054
0,15/34/200,14,3.0,2.5,6-17h,92,64.1,1.496,-4.1%,0.94,37,37.8,0.502,-10.9%,-1.81,0.505
0,15/42/100,14,1.5,2.5,7-16h,116,44.8,1.354,-7.2%,1.32,40,35.0,0.885,-5.9%,-0.49,0.505
0,12/26/150,20,3.0,3.5,7-16h,100,55.0,1.431,-5.7%,1.12,31,29.0,0.473,-12.3%,-1.84,0.5049
0,5/50/100,10,3.0,3.5,0-23h,156,53.8,1.352,-13.9%,1.56,57,52.6,1.296,-4.6%,1.33,0.5048
0,9/26/200,10,3.0,2.5,7-16h,107,63.6,1.456,-4.7%,1.03,41,51.2,0.867,-6.9%,-0.44,0.5046
0,5/26/200,14,2.5,4.0,7-16h,139,45.3,1.327,-9.9%,1.46,53,28.3,0.64,-18.9%,-2.24,0.5044
0,12/34/200,20,2.5,4.0,6-17h,103,46.6,1.403,-8.6%,1.27,40,25.0,0.531,-15.2%,-2.22,0.5043
0,9/26/100,14,3.0,4.0,0-23h,153,49.7,1.31,-8.3%,1.43,69,43.5,1.014,-12.3%,0.09,0.504
0,15/26/200,14,3.0,4.0,6-17h,95,51.6,1.434,-6.2%,1.12,34,29.4,0.541,-12.0%,-1.72,0.504
0,15/34/150,10,3.0,3.5,6-17h,90,55.6,1.449,-5.4%,1.06,37,35.1,0.624,-8.6%,-1.44,0.5039
0,5/26/200,20,2.5,3.0,6-17h,167,52.1,1.308,-8.5%,1.44,62,38.7,0.756,-15.7%,-1.52,0.5038
0,9/34/150,20,3.0,4.0,0-23h,147,49.7,1.312,-6.8%,1.37,56,42.9,0.988,-10.0%,-0.06,0.5037
0,9/26/150,14,3.0,3.5,7-16h,100,55.0,1.443,-6.9%,1.12,41,34.1,0.6,-12.0%,-1.72,0.5036
0,9/26/150,10,3.0,4.0,0-23h,144,50.0,1.334,-9.2%,1.41,63,42.9,0.988,-8.8%,-0.07,0.5035
0,15/34/150,20,2.5,3.5,7-16h,87,50.6,1.431,-4.9%,1.07,35,25.7,0.484,-14.3%,-2.12,0.5035
0,15/34/200,10,2.0,3.0,6-17h,97,48.5,1.403,-6.8%,1.19,39,20.5,0.382,-18.3%,-2.92,0.5034
0,5/26/80,20,2.5,2.5,7-16h,167,56.9,1.313,-6.9%,1.36,67,40.3,0.677,-15.9%,-2.08,0.5031
0,12/34/200,14,3.0,3.0,6-17h,100,59.0,1.457,-6.0%,1.05,38,39.5,0.65,-9.7%,-1.31,0.5029
0,15/34/150,14,1.5,2.5,6-17h,114,44.7,1.334,-5.9%,1.28,44,29.5,0.691,-10.4%,-1.54,0.5028
0,15/34/150,20,2.5,3.5,6-17h,100,50.0,1.389,-5.5%,1.16,41,26.8,0.51,-14.5%,-2.3,0.5027
0,5/26/200,14,2.5,3.0,7-16h,145,52.4,1.321,-5.8%,1.3,53,37.7,0.729,-14.5%,-1.48,0.5026
0,12/34/200,14,3.0,3.5,6-17h,96,55.2,1.449,-6.8%,1.09,37,29.7,0.488,-13.7%,-2.09,0.5025
0,12/34/200,14,3.0,3.5,0-23h,142,53.5,1.352,-8.4%,1.33,57,40.4,0.774,-12.0%,-1.2,0.5025
0,15/34/150,14,2.0,4.0,7-16h,90,41.1,1.387,-6.9%,1.21,35,20.0,0.499,-15.8%,-2.22,0.5025
0,15/50/100,14,1.5,3.0,7-16h,117,40.2,1.326,-8.7%,1.39,38,28.9,0.808,-7.9%,-0.87,0.5024
0,9/26/200,10,3.0,3.0,7-16h,100,59.0,1.452,-5.9%,1.05,40,42.5,0.733,-10.5%,-1.0,0.5023
0,12/34/200,10,1.5,2.5,7-16h,97,45.4,1.373,-5.2%,1.17,35,31.4,0.76,-9.4%,-0.96,0.5019
0,12/42/150,10,2.0,4.0,6-17h,98,40.8,1.368,-7.8%,1.27,38,23.7,0.616,-13.3%,-1.79,0.5019
0,15/26/150,14,3.0,4.0,6-17h,97,51.5,1.431,-7.5%,1.14,36,33.3,0.652,-11.7%,-1.32,0.5019
0,9/26/200,14,3.0,3.0,0-23h,160,56.9,1.321,-5.9%,1.29,70,51.4,1.05,-7.8%,0.28,0.5016
0,15/34/200,20,3.0,3.5,7-16h,75,56.0,1.495,-4.9%,0.92,34,35.3,0.631,-9.2%,-1.31,0.5015
0,12/34/200,14,2.5,3.0,6-17h,104,53.8,1.411,-5.8%,1.11,40,32.5,0.58,-13.4%,-1.83,0.5013
0,9/42/150,10,3.0,4.0,0-23h,135,50.4,1.363,-11.1%,1.39,49,44.9,1.077,-7.5%,0.34,0.5012
0,12/34/150,20,2.5,3.0,6-17h,112,53.6,1.389,-6.1%,1.16,42,31.0,0.539,-14.0%,-2.13,0.5012
0,15/34/150,20,3.0,4.0,6-17h,89,51.7,1.418,-4.9%,1.06,39,30.8,0.584,-10.8%,-1.77,0.501
0,9/26/150,14,3.0,2.5,7-16h,114,63.2,1.438,-5.9%,1.05,42,47.6,0.752,-8.6%,-0.9,0.5004
0,12/26/150,10,2.0,4.0,7-16h,113,40.7,1.37,-14.1%,1.47,34,23.5,0.608,-12.4%,-1.63,0.5003
0,9/42/200,14,2.5,3.5,0-23h,148,48.6,1.331,-11.8%,1.46,61,41.0,0.96,-9.3%,-0.24,0.5002
0,5/26/80,10,2.5,4.0,7-16h,142,45.1,1.303,-9.5%,1.43,64,29.7,0.685,-22.3%,-2.33,0.5001
0,15/50/200,10,1.5,3.0,6-17h,87,41.4,1.403,-8.7%,1.21,35,20.0,0.499,-15.0%,-2.22,0.5001
0,5/26/150,20,2.5,3.0,7-16h,145,52.4,1.313,-6.4%,1.3,55,40.0,0.798,-12.4%,-1.12,0.5
0,15/26/150,20,2.5,4.0,6-17h,106,46.2,1.381,-8.4%,1.24,40,27.5,0.601,-12.1%,-1.84,0.5
0,15/34/150,20,2.0,4.0,6-17h,104,40.4,1.337,-6.9%,1.27,42,21.4,0.538,-15.9%,-2.37,0.5
0,12/34/200,14,3.0,2.5,7-16h,89,64.0,1.501,-5.1%,0.89,32,40.6,0.569,-9.3%,-1.33,0.4997
0,15/34/150,20,2.0,3.0,7-16h,93,48.4,1.407,-6.8%,1.13,36,33.3,0.746,-8.7%,-1.01,0.4997
0,12/34/80,20,2.0,2.5,6-17h,152,51.3,1.323,-9.3%,1.38,55,36.4,0.71,-11.3%,-1.64,0.4996
0,15/34/150,14,3.0,3.0,7-16h,84,59.5,1.481,-4.9%,0.92,35,37.1,0.589,-9.7%,-1.46,0.4996
0,9/26/200,10,3.0,3.5,6-17h,109,54.1,1.388,-4.8%,1.09,45,42.2,0.844,-11.6%,-0.67,0.4995
0,12/42/150,20,2.0,4.0,6-17h,100,41.0,1.366,-10.6%,1.34,38,26.3,0.707,-10.7%,-1.34,0.4994
0,15/26/80,14,3.0,3.5,0-23h,160,53.1,1.309,-10.1%,1.43,67,44.8,0.933,-13.5%,-0.39,0.4993
0,15/34/200,10,2.0,4.0,6-17h,93,40.9,1.378,-7.8%,1.21,39,17.9,0.433,-18.3%,-2.79,0.4991
0,15/34/200,20,1.5,2.5,7-16h,90,45.6,1.381,-5.2%,1.11,35,28.6,0.663,-10.3%,-1.37,0.4987
0,5/26/200,20,3.0,2.5,7-16h,145,62.1,1.364,-6.1%,1.17,49,44.9,0.676,-12.9%,-1.42,0.4986
0,12/26/200,20,2.0,4.0,7-16h,106,40.6,1.366,-10.7%,1.33,34,20.6,0.511,-15.0%,-2.07,0.4985
0,12/34/80,20,2.0,2.5,7-16h,131,51.9,1.356,-9.1%,1.29,48,41.7,0.886,-9.2%,-0.54,0.4984
0,12/34/150,20,1.5,2.5,6-17h,124,44.4,1.318,-7.9%,1.32,45,31.1,0.749,-10.4%,-1.29,0.4984
0,5/34/200,10,3.0,4.0,6-17h,117,50.4,1.362,-6.9%,1.2,47,36.2,0.747,-12.1%,-1.23,0.4983
0,12/42/200,14,3.0,4.0,6-17h,74,52.7,1.487,-7.4%,0.98,33,33.3,0.661,-8.8%,-1.21,0.4983
0,15/26/150,10,2.0,2.5,6-17h,119,52.1,1.347,-5.9%,1.19,41,36.6,0.715,-7.9%,-1.21,0.4983
0,9/42/200,14,2.5,4.0,7-16h,89,47.2,1.439,-10.3%,1.17,32,25.0,0.533,-12.7%,-1.8,0.4981
0,9/34/150,14,2.0,4.0,7-16h,111,40.5,1.359,-12.5%,1.4,36,25.0,0.661,-11.6%,-1.48,0.4979
0,12/34/200,14,2.5,3.5,6-17h,100,50.0,1.406,-8.3%,1.16,39,25.6,0.482,-15.7%,-2.36,0.4979
0,12/34/200,10,1.5,2.5,6-17h,117,44.4,1.325,-6.7%,1.25,42,28.6,0.664,-12.4%,-1.64,0.4975
0,12/26/150,10,1.5,3.0,7-16h,122,40.2,1.34,-13.4%,1.46,36,25.0,0.662,-13.3%,-1.48,0.4973
0,9/42/150,10,3.0,4.0,7-16h,87,51.7,1.434,-6.8%,1.04,31,29.0,0.54,-11.2%,-1.62,0.497
0,9/26/200,14,3.0,3.5,6-17h,109,54.1,1.386,-5.7%,1.09,47,38.3,0.716,-12.4%,-1.32,0.4968
0,15/50/200,10,1.5,3.0,7-16h,77,41.6,1.406,-6.8%,1.09,30,20.0,0.499,-13.2%,-1.92,0.4967
0,12/34/200,20,2.5,2.5,6-17h,108,58.3,1.414,-5.9%,1.04,41,36.6,0.58,-12.3%,-1.77,0.4965
0,15/26/150,10,3.0,4.0,0-23h,141,49.6,1.308,-7.6%,1.3,51,41.2,0.918,-13.5%,-0.39,0.4965
0,12/42/100,10,3.0,4.0,0-23h,144,50.0,1.327,-11.7%,1.41,57,42.1,0.958,-6.5%,-0.23,0.4963
0,15/34/200,14,2.0,3.0,6-17h,98,48.0,1.381,-6.8%,1.13,39,25.6,0.513,-14.1%,-2.22,0.4963
0,12/34/200,14,2.5,2.5,6-17h,108,58.3,1.412,-5.9%,1.04,40,32.5,0.485,-14.9%,-2.21,0.4962
0,15/26/150,10,3.0,3.0,0-23h,152,57.2,1.332,-8.7%,1.29,53,49.1,0.952,-9.7%,-0.21,0.4961
0,15/26/200,20,2.5,2.5,7-16h,90,58.9,1.439,-4.1%,0.92,34,38.2,0.618,-9.7%,-1.31,0.4961
0,9/42/150,10,3.0,4.0,6-17h,95,51.6,1.414,-8.4%,1.12,34,32.4,0.635,-10.0%,-1.37,0.496
0,15/26/150,20,1.5,2.5,6-17h,124,44.4,1.313,-8.6%,1.32,42,28.6,0.663,-11.5%,-1.64,0.4958
0,15/26/200,14,2.5,4.0,6-17h,99,46.5,1.4,-9.7%,1.19,38,26.3,0.565,-12.6%,-1.93,0.4958
0,12/26/150,10,2.0,2.5,7-16h,121,52.1,1.342,-7.2%,1.21,35,37.1,0.735,-8.3%,-0.97,0.4957
0,9/34/150,20,2.0,3.5,7-16h,112,43.8,1.35,-10.7%,1.32,36,27.8,0.667,-10.6%,-1.4,0.4956
0,12/26/200,10,3.0,3.0,7-16h,97,58.8,1.437,-5.9%,0.98,32,28.1,0.391,-14.9%,-2.2,0.4956
0,15/34/150,14,2.5,2.5,7-16h,90,58.9,1.434,-4.0%,0.92,36,36.1,0.565,-10.6%,-1.62,0.4956
0,15/34/200,20,3.0,3.0,6-17h,88,59.1,1.451,-4.9%,0.92,38,39.5,0.645,-7.9%,-1.31,0.4956
0,15/42/200,14,3.0,4.0,7-16h,64,53.1,1.496,-6.2%,0.88,30,33.3,0.659,-7.8%,-1.11,0.4956
0,15/26/150,10,2.5,3.5,6-17h,105,49.5,1.384,-7.8%,1.15,38,28.9,0.564,-11.8%,-1.86,0.4955
0,12/34/200,14,3.0,4.0,7-16h,83,51.8,1.443,-6.8%,1.0,31,29.0,0.538,-11.2%,-1.62,0.4954
0,15/26/150,10,3.0,3.5,6-17h,99,54.5,1.411,-6.2%,1.04,36,38.9,0.729,-8.6%,-0.95,0.4954
0,9/26/100,14,3.0,3.5,0-23h,157,52.9,1.3,-8.7%,1.34,70,44.3,0.916,-12.7%,-0.53,0.4953
0,9/42/200,14,3.0,4.0,0-23h,123,50.4,1.364,-9.9%,1.26,53,39.6,0.86,-11.4%,-0.71,0.4953
0,9/26/150,10,2.5,4.0,6-17h,123,45.5,1.345,-10.4%,1.31,49,34.7,0.841,-11.5%,-0.84,0.4951
0,15/26/200,20,3.0,3.5,6-17h,99,54.5,1.406,-6.1%,1.04,36,33.3,0.571,-10.9%,-1.62,0.4951
0,5/26/150,20,2.5,3.5,7-16h,143,48.3,1.304,-8.2%,1.31,55,34.5,0.739,-14.3%,-1.55,0.495
0,12/26/150,20,2.0,4.0,7-16h,114,40.4,1.351,-13.2%,1.4,35,22.9,0.585,-13.3%,-1.78,0.495
0,12/34/200,10,3.0,4.0,0-23h,130,50.0,1.344,-9.0%,1.26,54,38.9,0.833,-12.3%,-0.87,0.495
0,5/34/150,10,3.0,4.0,0-23h,152,49.3,1.306,-9.3%,1.34,64,43.8,1.026,-6.3%,0.15,0.4947
0,9/42/200,10,3.0,4.0,7-16h,83,51.8,1.437,-6.8%,1.0,31,29.0,0.54,-11.2%,-1.62,0.4946
0,15/34/200,10,2.0,2.5,6-17h,99,52.5,1.384,-5.2%,1.04,40,32.5,0.596,-10.8%,-1.74,0.4944
0,5/42/200,10,3.0,4.0,0-23h,139,49.6,1.327,-9.1%,1.28,59,37.3,0.78,-9.7%,-1.29,0.4939
0,15/26/150,10,2.5,4.0,6-17h,102,46.1,1.372,-8.4%,1.17,38,28.9,0.644,-10.3%,-1.54,0.4939
0,15/26/150,10,2.0,3.5,6-17h,116,43.1,1.321,-7.6%,1.24,40,25.0,0.574,-13.3%,-2.01,0.4938
0,15/34/200,20,2.5,2.5,7-16h,85,58.8,1.434,-3.0%,0.86,35,31.4,0.46,-13.2%,-2.06,0.4938
0,12/26/200,14,2.5,4.0,7-16h,102,46.1,1.369,-8.3%,1.17,33,21.2,0.426,-15.8%,-2.33,0.4937
0,15/26/150,20,1.5,2.5,7-16h,102,45.1,1.348,-7.7%,1.19,36,33.3,0.827,-8.4%,-0.7,0.4937
0,9/26/200,20,2.0,3.5,6-17h,131,42.7,1.304,-9.4%,1.33,52,34.6,0.915,-7.5%,-0.48,0.4934
0,12/26/200,10,1.5,2.5,7-16h,114,44.7,1.337,-9.8%,1.28,35,28.6,0.664,-11.8%,-1.37,0.4934
0,15/26/200,20,2.0,2.5,6-17h,112,52.7,1.399,-11.2%,1.21,40,32.5,0.599,-11.0%,-1.74,0.4932
0,15/50/100,10,1.5,3.0,7-16h,115,40.0,1.311,-9.9%,1.33,38,23.7,0.616,-11.6%,-1.79,0.4932
0,9/26/200,14,3.0,2.5,7-16h,108,63.0,1.423,-5.6%,0.96,42,47.6,0.752,-8.6%,-0.9,0.4929
0,5/26/150,20,3.0,2.5,6-17h,159,61.6,1.341,-8.3%,1.21,57,52.6,0.918,-8.5%,-0.37,0.4928
0,9/34/150,10,1.5,2.5,7-16h,120,44.2,1.308,-7.1%,1.23,37,29.7,0.702,-11.2%,-1.28,0.4927
0,15/26/150,10,1.5,2.5,7-16h,103,44.7,1.319,-4.9%,1.13,36,36.1,0.93,-8.1%,-0.27,0.4927
0,15/34/200,20,2.0,3.5,6-17h,96,43.8,1.358,-6.8%,1.12,39,23.1,0.518,-14.8%,-2.26,0.4925
0,15/34/150,20,1.5,2.5,7-16h,98,44.9,1.351,-6.2%,1.11,36,30.6,0.729,-8.8%,-1.12,0.4924
0,15/50/100,14,1.5,2.5,7-16h,117,44.4,1.328,-9.0%,1.25,38,28.9,0.677,-9.7%,-1.43,0.4921
0,12/34/80,14,2.0,2.5,6-17h,153,51.0,1.302,-9.3%,1.31,55,32.7,0.606,-15.2%,-2.3,0.492
0,15/34/150,20,2.5,3.0,7-16h,89,53.9,1.408,-4.9%,0.95,36,33.3,0.6,-10.6%,-1.56,0.492
0,15/42/200,14,1.5,2.5,6-17h,97,45.4,1.369,-9.0%,1.17,34,29.4,0.687,-8.5%,-1.22,0.492
0,12/34/200,14,1.5,3.0,7-16h,97,40.2,1.342,-6.8%,1.14,35,31.4,0.906,-7.0%,-0.39,0.4918
0,12/42/150,14,2.5,4.0,6-17h,88,46.6,1.378,-6.7%,1.07,36,33.3,0.795,-7.6%,-0.83,0.4918
0,15/26/150,20,2.5,2.5,6-17h,114,57.9,1.378,-5.9%,1.04,40,40.0,0.666,-8.8%,-1.31,0.4918
0,12/34/150,10,1.5,2.5,7-16h,103,44.7,1.329,-5.9%,1.13,36,33.3,0.828,-8.8%,-0.7,0.4917
0,9/26/80,10,3.0,4.0,7-16h,111,50.5,1.355,-7.6%,1.14,51,35.3,0.72,-13.5%,-1.49,0.4916
0,12/42/150,14,2.0,4.0,6-17h,99,40.4,1.345,-8.7%,1.2,38,23.7,0.616,-13.3%,-1.79,0.4916
0,9/26/200,20,2.0,2.5,7-16h,116,52.6,1.387,-12.1%,1.24,44,40.9,0.858,-7.6%,-0.62,0.4915
0,9/42/200,14,2.5,4.0,6-17h,97,46.4,1.385,-9.5%,1.15,37,24.3,0.519,-15.3%,-2.16,0.4914
0,15/26/150,20,2.0,3.5,7-16h,96,43.8,1.355,-7.0%,1.12,35,28.6,0.69,-10.3%,-1.25,0.4914
0,12/42/200,20,2.0,2.5,6-17h,95,52.6,1.385,-5.6%,1.01,38,34.2,0.645,-9.9%,-1.43,0.4913
0,15/34/150,10,1.5,3.0,7-16h,97,40.2,1.338,-6.9%,1.14,35,22.9,0.589,-13.3%,-1.78,0.491
0,12/26/200,14,3.0,3.5,0-23h,151,53.0,1.31,-10.2%,1.31,61,37.7,0.688,-15.6%,-1.82,0.4909
0,9/26/150,10,3.0,3.5,6-17h,112,53.6,1.356,-4.8%,1.03,46,45.7,0.97,-8.6%,-0.13,0.4908
0,9/26/200,14,3.0,4.0,6-17h,107,50.5,1.37,-7.3%,1.09,47,38.3,0.818,-11.7%,-0.86,0.4907
0,9/42/200,10,3.0,3.5,0-23h,131,53.4,1.345,-9.1%,1.2,54,42.6,0.853,-9.3%,-0.73,0.4905
0,5/26/200,14,3.0,2.5,7-16h,146,61.6,1.339,-6.1%,1.1,49,44.9,0.676,-12.9%,-1.42,0.4904
0,15/26/200,14,2.5,2.5,7-16h,90,58.9,1.431,-5.9%,0.92,34,38.2,0.616,-9.7%,-1.31,0.4904
0,15/34/200,10,2.0,2.5,7-16h,85,52.9,1.406,-4.9%,0.93,35,34.3,0.649,-9.2%,-1.32,0.4903
0,12/34/80,14,2.0,2.5,7-16h,132,51.5,1.331,-9.1%,1.22,47,38.3,0.771,-9.9%,-1.09,0.4902
0,15/34/150,20,2.5,2.5,6-17h,105,58.1,1.38,-5.0%,0.98,42,33.3,0.5,-13.2%,-2.21,0.4902
0,15/34/150,14,3.0,4.0,6-17h,86,51.2,1.393,-5.0%,0.95,38,31.6,0.607,-9.9%,-1.62,0.4899
0,15/34/200,14,2.0,3.0,7-16h,85,48.2,1.401,-6.8%,1.0,34,26.5,0.539,-12.8%,-1.85,0.4898
0,9/26/150,20,2.0,3.5,7-16h,121,43.0,1.32,-10.1%,1.27,44,36.4,0.987,-6.2%,-0.06,0.4896
0,5/26/200,10,3.0,3.5,7-16h,130,53.1,1.321,-6.3%,1.13,49,36.7,0.678,-15.5%,-1.63,0.4895
0,9/26/80,14,3.0,3.5,6-17h,126,53.2,1.318,-5.6%,1.11,57,36.8,0.674,-19.3%,-1.86,0.4895
0,12/26/150,14,2.0,2.5,7-16h,119,52.1,1.349,-9.4%,1.19,35,34.3,0.651,-10.3%,-1.32,0.4895
0,9/26/200,20,3.0,2.5,7-16h,109,63.3,1.446,-9.9%,1.02,42,50.0,0.825,-8.6%,-0.6,0.4894
0,9/42/150,14,3.0,4.0,6-17h,98,51.0,1.385,-8.4%,1.08,36,30.6,0.585,-11.8%,-1.67,0.4893
0,15/34/150,14,2.5,2.5,6-17h,103,58.3,1.391,-5.9%,0.98,42,35.7,0.553,-11.5%,-1.92,0.4893
0,9/26/200,10,2.5,4.0,6-17h,117,45.3,1.331,-8.9%,1.2,48,35.4,0.868,-10.6%,-0.68,0.4891
0,5/26/200,14,3.0,3.5,7-16h,128,53.1,1.325,-6.4%,1.12,49,32.7,0.569,-16.9%,-2.27,0.489
0,9/34/150,20,2.0,2.5,7-16h,115,52.2,1.361,-9.4%,1.16,36,36.1,0.705,-9.2%,-1.12,0.489
0,9/34/150,20,1.5,2.5,7-16h,120,44.2,1.314,-8.9%,1.23,37,29.7,0.704,-11.2%,-1.28,0.4889
0,15/42/200,10,1.5,2.5,7-16h,83,45.8,1.39,-8.1%,1.05,32,31.2,0.749,-6.7%,-0.91,0.4887
0,5/42/150,14,3.0,4.0,0-23h,142,49.3,1.307,-8.7%,1.23,62,43.5,1.017,-9.4%,0.1,0.4885
0,15/26/80,10,3.0,3.0,0-23h,162,56.8,1.309,-10.5%,1.29,61,52.5,1.097,-8.8%,0.46,0.4885
0,15/34/200,14,2.0,4.0,6-17h,94,40.4,1.353,-8.7%,1.14,39,17.9,0.433,-18.3%,-2.79,0.4885
0,9/26/80,10,3.0,4.0,6-17h,121,49.6,1.303,-4.6%,1.09,55,36.4,0.755,-18.0%,-1.39,0.4884
